"","query","baseMean","log2FoldChange","lfcSE","pvalue","padj","List","Standardized_Name_spA"
"15","Pocillopora_acuta_HIv2___TS.g4148.t1c",2544.66451385655,6.36117381651855,1.32354877836706,1.13412858080629e-10,6.43295521285575e-09,"gland_10","gland"
"16","Pocillopora_acuta_HIv2___TS.g15797.t1",226.062481669673,12.3633771906792,3.48894744741664,1.94736931857707e-10,1.02424544814177e-08,"calicoblast","calicoblast"
"17","Pocillopora_acuta_HIv2___RNAseq.g6446.t1",7264.0806341713,-4.25723385913054,0.765020624777039,2.53606942347516e-10,1.26926325747905e-08,"calicoblast","calicoblast"
"18","Pocillopora_acuta_HIv2___RNAseq.g8217.t1",745.87324476123,8.57004626859218,2.44107529432648,8.54211395490242e-10,3.62325912738148e-08,"neuron_9","neuron"
"19","Pocillopora_acuta_HIv2___RNAseq.g15838.t1",947.248888807,12.0418314102867,3.35164477645876,9.55788880600668e-10,3.9788897821051e-08,"epidermis_2","epidermis"
"20","Pocillopora_acuta_HIv2___RNAseq.g10927.t1",5557.52588219212,4.24249355412175,0.8327400679292,2.4422384527006e-09,8.74543555939999e-08,"epidermis_2","epidermis"
"21","Pocillopora_acuta_HIv2___RNAseq.g15408.t1",273.674816434166,9.37873507557415,2.51839773862,3.18274311160822e-09,1.09607610395955e-07,"immune_1","immune"
"22","Pocillopora_acuta_HIv2___RNAseq.g10294.t1",175.429385145671,12.0693942690402,3.61858065197314,4.37188580436956e-09,1.43715809714549e-07,"gland_5","gland"
"23","Pocillopora_acuta_HIv2___RNAseq.g11039.t1",612.291924077895,8.98227422766052,2.58873378458689,4.59159595335997e-09,1.48831360253238e-07,"cnidocyte","cnidocyte"
"24","Pocillopora_acuta_HIv2___RNAseq.g30992.t1",924.626802302463,11.2811431824601,3.66197966530291,5.10274278098788e-09,1.63287768991612e-07,"neuron_12","neuron"
"25","Pocillopora_acuta_HIv2___RNAseq.g16715.t1",164499.295892458,-3.51677493485201,0.67520375869984,5.94460749571917e-09,1.86109962809701e-07,"gastrodermis","gastrodermis"
"26","Pocillopora_acuta_HIv2___RNAseq.g1812.t1",9662.94937539683,-3.7761055919089,0.799345949611728,3.41218895652369e-08,8.5982406040346e-07,"gastrodermis","gastrodermis"
"27","Pocillopora_acuta_HIv2___RNAseq.g33.t1",30447.9102108154,2.84515184427981,0.559598471687161,3.58337669737807e-08,8.96712120257378e-07,"neuron_8","neuron"
"28","Pocillopora_acuta_HIv2___RNAseq.g14020.t1",192.015211131491,11.9592923657233,3.87884371149518,4.74262148380008e-08,1.13196826966476e-06,"epidermis_2","epidermis"
"29","Pocillopora_acuta_HIv2___RNAseq.g20232.t1",90.204866967561,11.1037094956987,3.52676042603195,6.37211285737481e-08,1.45832658811818e-06,"neuron_4","neuron"
"30","Pocillopora_acuta_HIv2___RNAseq.g11882.t1",417.31323745721,10.0593428950401,3.43288572760176,7.05576012195172e-08,1.58716196584619e-06,"neuron_1","neuron"
"31","Pocillopora_acuta_HIv2___RNAseq.g7107.t1",303.667043588515,9.70379180843505,3.27475299715108,9.24416128540465e-08,2.01063983206155e-06,"digestive_filaments","digestive_filaments"
"32","Pocillopora_acuta_HIv2___RNAseq.g20846.t1",519.710041943882,8.66683382603524,3.15166545925389,1.43437581263227e-07,2.97232260084715e-06,"epidermis_1","epidermis"
"33","Pocillopora_acuta_HIv2___RNAseq.g10343.t1",180.956691067974,-9.47433000850089,3.33243791721313,1.50016092643061e-07,3.08653309244556e-06,"alga-hosting_cells","gastrodermis_symbiont_containing"
"34","Pocillopora_acuta_HIv2___RNAseq.g584.t3a",436.600226122974,9.55035354493668,4.09569083792454,2.09558048199308e-07,4.11268332314083e-06,"gland_10","gland"
"35","Pocillopora_acuta_HIv2___RNAseq.g3723.t1",703.784720849938,1.04743616570118,1.90660380622904,2.66924822859874e-07,5.08000083927002e-06,"neuron_4","neuron"
"36","Pocillopora_acuta_HIv2___RNAseq.g8821.t1",15967.8005170179,-2.99315589752014,0.654495530605719,2.71287426643319e-07,5.13599651697508e-06,"gastrodermis","gastrodermis"
"37","Pocillopora_acuta_HIv2___RNAseq.g5488.t1",115.404113864968,11.3021709230597,3.79865125457586,3.27615119613078e-07,6.03646508290899e-06,"unknown","unidentified"
"38","Pocillopora_acuta_HIv2___RNAseq.g21637.t1",81.1276123362451,7.98947844092005,2.37464498146464,3.84492415760867e-07,6.97778958791114e-06,"germline_sperm","germline"
"39","Pocillopora_acuta_HIv2___TS.g14960.t2",557.925299343715,1.20136430271679,2.29669640714864,4.85494924628573e-07,8.49117120898148e-06,"neuron_8","neuron"
"40","Pocillopora_acuta_HIv2___RNAseq.g17090.t1",5915.60172920038,5.82861838460033,2.88095539456158,5.62485950551738e-07,9.62816188021342e-06,"epidermis_1","epidermis"
"41","Pocillopora_acuta_HIv2___RNAseq.g5807.t1",9139.3164167662,-4.41668787432377,1.41247186887488,1.18488608340547e-06,1.82127442193164e-05,"calicoblast","calicoblast"
"42","Pocillopora_acuta_HIv2___RNAseq.g26393.t1",555.40944293767,3.62771536447218,0.98143732431271,1.76640136082399e-06,2.5833396646065e-05,"germline_sperm","germline"
"43","Pocillopora_acuta_HIv2___RNAseq.g28450.t1",209.330492281868,-3.28796294938676,0.850669591239701,2.45515729976622e-06,3.43105267476509e-05,"gland_3_digestive","gland"
"44","Pocillopora_acuta_HIv2___RNAseq.g28911.t1",5629.05905301619,-2.93135046166797,0.756307448068212,3.53949812254354e-06,4.69350843710888e-05,"alga-hosting_cells","gastrodermis_symbiont_containing"
"45","Pocillopora_acuta_HIv2___RNAseq.10171_t",13842.4547164277,-3.92331136967056,1.37570947944912,4.08569497580916e-06,5.30956802606502e-05,"gastrodermis","gastrodermis"
"46","Pocillopora_acuta_HIv2___RNAseq.g13060.t1",7815.93678153804,5.22854954787622,2.06372314466052,5.43357381977268e-06,6.7868058488076e-05,"epidermis_1","epidermis"
"47","Pocillopora_acuta_HIv2___RNAseq.g26035.t1",2844.02785962697,-3.4527908470303,1.04496790429293,5.70731687587949e-06,7.07981400452152e-05,"calicoblast","calicoblast"
"48","Pocillopora_acuta_HIv2___RNAseq.g4202.t1",32661.3244858288,-2.81045917855037,0.767637067820147,9.48324556924791e-06,0.000109557239547605,"gastrodermis","gastrodermis"
"49","Pocillopora_acuta_HIv2___RNAseq.g25351.t1",48599.9596373917,-2.4917606246365,0.655618883276136,1.00556276176909e-05,0.000114975966689551,"gastrodermis","gastrodermis"
"50","Pocillopora_acuta_HIv2___RNAseq.g5755.t1",258.536958638658,4.80359982935976,4.21195248029669,1.29507691122556e-05,0.000143210951406471,"unknown","unidentified"
"51","Pocillopora_acuta_HIv2___RNAseq.g13234.t1",7877.73619950051,5.00341736526101,3.22193358986029,1.51636095004503e-05,0.000163767451928833,"gland_9","gland"
"52","Pocillopora_acuta_HIv2___TS.g26127.t2b",3433.77439236694,-4.23708983761587,2.21713490204318,2.81919755213663e-05,0.000278720939125798,"calicoblast","calicoblast"
"53","Pocillopora_acuta_HIv2___RNAseq.g12378.t1",643.772313607207,-4.03802309969944,1.47966282259734,4.5071400870674e-05,0.000418967057964928,"gastrodermis","gastrodermis"
"54","Pocillopora_acuta_HIv2___RNAseq.g17469.t1",2827.33405261627,-2.87431857400892,0.943643491083372,4.99848425061449e-05,0.000458453241603602,"unknown","unidentified"
"55","Pocillopora_acuta_HIv2___TS.g12436.t1a",71.7747898860387,6.18162913515703,4.43238244801897,5.33964993083146e-05,0.000484825465157227,"digestive_filaments","digestive_filaments"
"56","Pocillopora_acuta_HIv2___RNAseq.g30304.t2",2520.38767280819,-4.21101604684746,2.41415970886484,5.56782055715237e-05,0.000501450538845902,"cnidocyte","cnidocyte"
"57","Pocillopora_acuta_HIv2___TS.g5112.t1",7861.55930595759,2.95855919452301,1.03114627042791,5.79976477586865e-05,0.00051878662781796,"epidermis_1","epidermis"
"58","Pocillopora_acuta_HIv2___RNAseq.g15904.t1",2168.24234252399,1.73418957087847,3.90750064940693,0.000205120868298564,0.00152459827290361,"neuron_9","neuron"
"59","Pocillopora_acuta_HIv2___RNAseq.g12374.t1",3131.42127049564,-3.72837365479276,1.76955853787313,0.000254122636017076,0.00183506231021018,"gastrodermis","gastrodermis"
"60","Pocillopora_acuta_HIv2___RNAseq.g22638.t1",17813.0516537474,-2.4199425057082,0.909511274523521,0.000266867078930036,0.00191371612773626,"gastrodermis","gastrodermis"
"61","Pocillopora_acuta_HIv2___RNAseq.g7076.t1",1274.53713067447,-3.49004384500056,1.51960532376361,0.000296737077611694,0.00209366101979295,"digestive_filaments","digestive_filaments"
"62","Pocillopora_acuta_HIv2___RNAseq.g28910.t1",2807.76704565131,-3.22172993197825,1.98561511760122,0.000345904992563137,0.00238860489396348,"gastrodermis","gastrodermis"
"63","Pocillopora_acuta_HIv2___RNAseq.g16781.t1",2783.43402669958,-2.73310463575204,3.75146099568392,0.00043144440413424,0.00288640696641889,"gastrodermis","gastrodermis"
"64","Pocillopora_acuta_HIv2___TS.g22351.t2",823.990219553825,-1.38894508918156,2.61824697086935,0.000445369195380025,0.00296427136470877,"gastrodermis","gastrodermis"
"65","Pocillopora_acuta_HIv2___RNAseq.g26455.t1",2244.83015482519,-2.23219080955315,2.48801818010018,0.000506822383467393,0.00330657598307279,"gastrodermis","gastrodermis"
"66","Pocillopora_acuta_HIv2___RNAseq.g13823.t1",2705.40623241689,-2.57017377686336,2.60353337622522,0.000582722255003843,0.00372777297495603,"calicoblast","calicoblast"
"67","Pocillopora_acuta_HIv2___RNAseq.10263_t",3036.53535946797,-2.4977545224205,1.43707798737607,0.000674850295764853,0.00421825180550684,"gastrodermis","gastrodermis"
"68","Pocillopora_acuta_HIv2___TS.g19616.t2b",636.782212174969,1.67919934374557,2.45155775117494,0.000709461435731463,0.00439629658258478,"cnidocyte","cnidocyte"
"69","Pocillopora_acuta_HIv2___RNAseq.g5896.t1",3440.59614231845,-2.11182155217158,2.33715348527004,0.000724290098019591,0.00447506705585449,"gastrodermis","gastrodermis"
"70","Pocillopora_acuta_HIv2___RNAseq.g7074.t1",133.808489773768,-2.78549760534281,1.42114990121545,0.000761971529249016,0.00466207961043053,"digestive_filaments","digestive_filaments"
"71","Pocillopora_acuta_HIv2___TS.g2746.t1",2190.07588565629,2.15264566059886,0.886613977267893,0.000774274311138066,0.0047233672021514,"immune_1","immune"
"72","Pocillopora_acuta_HIv2___RNAseq.g11124.t1",8118.19874141245,-2.01239326182047,0.787926428417862,0.000810591409850231,0.0049035525521011,"gastrodermis","gastrodermis"
"73","Pocillopora_acuta_HIv2___RNAseq.g14505.t1",13007.13582953,1.66401459102249,0.584667319796444,0.000942167997525467,0.00558047416716149,"gastrodermis","gastrodermis"
"74","Pocillopora_acuta_HIv2___RNAseq.g27047.t1",2115.7622800643,-2.4429863423795,2.43959709464271,0.00112856143605547,0.006498213619071,"gastrodermis","gastrodermis"
"75","Pocillopora_acuta_HIv2___RNAseq.g28858.t1",1376.33822861957,2.48059133992085,1.31670093494715,0.00146405897077794,0.00811825699241875,"cnidocyte","cnidocyte"
"76","Pocillopora_acuta_HIv2___RNAseq.g9756.t1",1987.64126929979,-1.71849405480157,0.669732988079968,0.00163181336301101,0.00893021130631526,"digestive_filaments","digestive_filaments"
"77","Pocillopora_acuta_HIv2___RNAseq.g8098.t1",11539.4189961409,-1.89720015704723,0.851820632558823,0.00198033965716933,0.0105806378926274,"gastrodermis","gastrodermis"
"78","Pocillopora_acuta_HIv2___RNAseq.g13027.t1",552.978205740474,-1.86225903793446,1.7610747938774,0.00204902760461252,0.0108760129442626,"neuron_1","neuron"
"79","Pocillopora_acuta_HIv2___RNAseq.g16773.t1",517.173950836484,-1.55066860738939,2.25231531188791,0.00215367990915014,0.0113606222487045,"gastrodermis","gastrodermis"
"80","Pocillopora_acuta_HIv2___RNAseq.g24761.t1",3524.0390642244,2.71432047664675,1.86979964530287,0.00237767672483679,0.0123975184383703,"neuron_10","neuron"
"81","Pocillopora_acuta_HIv2___RNAseq.g13338.t1",132.811231156371,1.58270309877713,2.13595147178902,0.00305787617992024,0.0154108435771312,"gland_9","gland"
"82","Pocillopora_acuta_HIv2___RNAseq.g2445.t1",2116.81954437018,-1.90849196449002,1.02887701118483,0.00327354327468897,0.0163034080046596,"gastrodermis","gastrodermis"
"83","Pocillopora_acuta_HIv2___RNAseq.g30836.t1",893.512611702344,1.15732373991777,1.83761732820798,0.00374476388560354,0.0182187234582474,"neuron_1","neuron"
"84","Pocillopora_acuta_HIv2___RNAseq.g28795.t1",11904.6298542831,-1.87265735724239,1.13182467508645,0.00392912823683163,0.0189752623764717,"gastrodermis","gastrodermis"
"85","Pocillopora_acuta_HIv2___RNAseq.g30230.t1",669.039346157881,1.02404728012694,1.61849118612673,0.00407410148901426,0.0195383965308694,"calicoblast","calicoblast"
"86","Pocillopora_acuta_HIv2___TS.g22622.t1",5425.1406131193,1.34076133567341,0.612989377230244,0.00827706316237933,0.0356520076178245,"digestive_filaments","digestive_filaments"
"87","Pocillopora_acuta_HIv2___RNAseq.g18123.t1",2002.50661812281,1.61001448099342,0.949878747783031,0.00946355826408844,0.0397678404217825,"calicoblast","calicoblast"
"88","Pocillopora_acuta_HIv2___RNAseq.g3624.t1",4031.25327898199,1.52407399129133,0.876738319908281,0.0112601812161211,0.0459947080231502,"neuron_12","neuron"
"89","Pocillopora_acuta_HIv2___RNAseq.g15510.t1",230.215674423879,-1.62043079950008,1.91354366315888,0.0115803424388597,0.0470764679695523,"neuron_7","neuron"
