"","LCM_15","LCM_16","LCM_20","LCM_21","LCM_26","LCM_27","LCM_4","LCM_5","LCM_8","LCM_9"
"Pocillopora_acuta_HIv2___TS.g10321.t1",3.68233641306884,7.07920420214897,4.70263489215087,5.56232777220043,5.13665622490825,7.47620947122109,7.14120933074607,7.82610252698821,3.68233641306884,3.68233641306884
"Pocillopora_acuta_HIv2___RNAseq.g27560.t1",6.47868055454933,8.6289994693056,7.06354452251705,3.68233641306884,6.20863827020002,8.94575657143888,8.70653617046614,8.97767940000979,6.6827526322222,3.68233641306884
"Pocillopora_acuta_HIv2___RNAseq.g27565.t1",6.46401383180475,8.19726855485875,6.82609342317979,4.7130258565198,6.33916264969108,8.18381287343643,7.34008794471131,8.39781683150771,5.69309697015473,3.68233641306884
"Pocillopora_acuta_HIv2___RNAseq.g27566.t1",9.57702531549222,11.3804119084492,9.71518496369293,11.3203290133159,6.63665275916748,11.3874237532435,9.08251520491022,8.36619945669725,10.1354142134893,13.6237392706508
"Pocillopora_acuta_HIv2___RNAseq.g27568.t1",7.92564232622162,8.90723650973111,8.14541677713576,3.68233641306884,7.32453244996143,9.79841440237926,8.06117279526697,9.15605883492399,10.851675474465,10.2112973165128
"Pocillopora_acuta_HIv2___TS.g10330.t2",8.16692870037289,10.275794539183,9.50084687279806,7.94938886197888,6.53243235463258,4.51119975925463,7.99473091893197,6.0528465675844,9.66369453585729,3.68233641306884
"Pocillopora_acuta_HIv2___RNAseq.g27572.t1",8.74746157828316,5.1703194305374,9.885956917525,9.50181017871377,10.622648484999,9.91366711752017,3.68233641306884,9.18199184901398,7.70340519522265,8.35530533234199
"Pocillopora_acuta_HIv2___RNAseq.g27574.t1",6.54977203526203,8.02470864440337,5.90972641462649,10.6511221944179,5.98573247127087,8.52182983063413,8.50458539807411,10.0757835039426,3.68233641306884,3.68233641306884
"Pocillopora_acuta_HIv2___RNAseq.g27576.t2",3.68233641306884,8.7482501316643,8.81361363638465,5.83192270759281,7.67793404886523,3.68233641306884,8.71029977567072,9.03069742243017,3.68233641306884,3.68233641306884
"Pocillopora_acuta_HIv2___RNAseq.g27577.t1",9.38069197253326,10.6645994415422,8.90604113392728,8.23832351102165,9.75445034317874,10.05269783434,11.9765729727104,9.42999619410681,10.8382276007134,6.61366512258304
"Pocillopora_acuta_HIv2___TS.g10337.t2",10.6078035293718,10.0838292827224,9.30435966305754,10.0137526526723,10.4583507654841,11.1809962576467,10.2647222661036,7.99777178372321,7.11315142623839,8.61342163913137
"Pocillopora_acuta_HIv2___TS.g10338.t1",10.2490311633283,3.68233641306884,3.68233641306884,10.3859063905478,10.416424827639,9.44869057947134,3.68233641306884,9.00699506687624,9.73715073328715,3.68233641306884
"Pocillopora_acuta_HIv2___RNAseq.g27585.t1",6.38824903660035,6.13320531664763,5.90972641462649,7.87410110018827,5.93071224280985,6.64107926124897,4.10128477526701,4.82716794255886,3.68233641306884,6.66207226213774
"Pocillopora_acuta_HIv2___RNAseq.g27591.t1",10.0129151206554,10.4407705513099,9.80669644963911,9.21134190495212,10.3589736036545,9.93050932622364,10.2812495236594,9.47633951975698,11.2071765350166,5.96509637913949
"Pocillopora_acuta_HIv2___RNAseq.g27592.t1",11.659965297936,12.3752093160834,11.5121206488569,12.2847165524294,10.9674622233268,12.3454505511148,13.1983525472123,11.5730834919645,10.5565171536064,7.56305912788741
"Pocillopora_acuta_HIv2___RNAseq.199_t",10.2923533194395,10.3412251351717,8.81361363638465,9.79618470113643,9.99813690438824,9.38054125719852,10.9697023266671,10.0109020801159,3.68233641306884,3.68233641306884
"Pocillopora_acuta_HIv2___RNAseq.g27596.t1",6.98667766036915,3.68233641306884,7.25980074116243,4.52967082297852,10.2847691081185,7.83785566423622,9.46076498191341,8.22348476192202,8.03919311016556,3.68233641306884
"Pocillopora_acuta_HIv2___RNAseq.g27598.t1",7.82778893403375,8.34185668081267,8.97166705922816,6.93438880964508,6.41974631692761,3.68233641306884,10.1138967076485,3.68233641306884,7.86241401940152,9.40802860867835
"Pocillopora_acuta_HIv2___RNAseq.g27600.t1",7.77039409372247,8.80780141347791,7.23131684908634,7.95604127232808,9.07715590472062,7.35792596442826,9.27515008487114,8.77806067809313,9.53228555595171,10.2815474300357
"Pocillopora_acuta_HIv2___RNAseq.g27607.t1",8.81130512770406,3.68233641306884,8.96308773501632,9.88405858895679,9.11901158280634,3.68233641306884,9.14222091474218,3.68233641306884,7.69638093712164,3.68233641306884
"Pocillopora_acuta_HIv2___RNAseq.g27609.t1",10.0005283091227,3.68233641306884,9.52581221552609,5.21704338441576,10.4911494307121,9.01058243196579,4.76881142028858,8.64832324836057,11.0885838600203,8.36973113590363
"Pocillopora_acuta_HIv2___RNAseq.g27614.t1",5.04675156217379,5.3082414967072,3.68233641306884,3.68233641306884,5.98573247127087,7.44028824605769,4.76881142028858,6.51415705597779,4.72904561334115,7.25505688810043
"Pocillopora_acuta_HIv2___RNAseq.g27621.t1",3.68233641306884,9.8738447349831,3.68233641306884,10.9633326114345,5.95850798619116,12.6464404247773,12.0815499669045,3.68233641306884,3.68233641306884,10.1226407212216
"Pocillopora_acuta_HIv2___TS.g10386.t1",9.99554364240058,6.39972611558308,9.42792945559456,3.68233641306884,7.81195679750884,3.68233641306884,6.74136374297954,10.5363007993919,10.7033660142776,3.68233641306884
"Pocillopora_acuta_HIv2___TS.g10393.t1",11.2066145798171,11.0951870870144,10.8066039719104,10.1224538012663,11.2114258620278,11.2125837364422,11.9098764031885,11.4094470086384,11.3798115607471,3.68233641306884
"Pocillopora_acuta_HIv2___TS.g10394.t2",8.16247966683365,3.68233641306884,5.89089308266057,3.68233641306884,6.64499589542844,10.7414448151808,3.68233641306884,9.7545952768211,3.68233641306884,9.93194902016621
"Pocillopora_acuta_HIv2___RNAseq.g27639.t1",5.49100155379421,6.8289815458267,5.06095373478716,6.17770847719114,4.89684440866119,6.13692185768316,5.90680277481292,5.70976195638337,3.68233641306884,6.94153598059022
"Pocillopora_acuta_HIv2___TS.g10411.t1",6.47868055454933,6.34267098328276,5.41389330997997,4.99561439145868,7.77867310521305,6.19123426543186,3.68233641306884,6.91205616184446,4.72904561334115,6.3122422615894
"Pocillopora_acuta_HIv2___RNAseq.g27652.t1",5.13391848923153,5.80053168740374,4.52101710263,5.56232777220043,4.86250168289467,5.41697153692495,5.18636982781747,5.03658612426137,4.08537762695683,6.42959658710632
"Pocillopora_acuta_HIv2___RNAseq.g27654.t1",7.77623813175386,3.68233641306884,7.60277868691723,3.68233641306884,6.55922841464905,7.90249892642914,5.40984312721881,7.2040788754888,4.08537762695683,3.68233641306884
"Pocillopora_acuta_HIv2___RNAseq.g27659.t1",5.8152979608059,6.22089677820832,6.00006370517053,6.56331726802105,6.15032817604227,6.2434550875973,6.56684266342844,5.98234595970336,6.92040066231401,6.56351623590136
"Pocillopora_acuta_HIv2___RNAseq.g27666.t1",7.29555341930434,6.77312724931675,8.14920873267055,3.68233641306884,8.19751020292709,8.19244717363121,8.18549058728256,6.23258115521575,3.68233641306884,3.68233641306884
"Pocillopora_acuta_HIv2___RNAseq.g27667.t1",6.46401383180475,7.8080468355442,7.70956455612337,3.68233641306884,7.79725939496798,3.68233641306884,9.6856581940023,6.47440906252077,3.68233641306884,3.68233641306884
"Pocillopora_acuta_HIv2___TS.g10425.t1",10.1826028517053,9.56647818007754,9.91180911072372,8.30751786936206,9.6664864877359,10.4981304080347,10.0559652128951,10.823670288936,11.2621182796254,10.986158626509
"Pocillopora_acuta_HIv2___RNAseq.g27668.t1",3.68233641306884,3.68233641306884,7.60831156614904,8.68874925379205,9.66244963349173,6.50677785616747,3.68233641306884,10.5873987204802,3.68233641306884,11.5716879022269
"Pocillopora_acuta_HIv2___RNAseq.g27669.t1",8.13549223134047,3.68233641306884,9.85963282644285,3.68233641306884,10.1216180284097,9.05617629930348,3.68233641306884,9.37022191784003,9.18004434408147,10.2448976914989
"Pocillopora_acuta_HIv2___RNAseq.g27670.t1",7.98231336343907,10.329330159142,9.41698069478445,10.9699037998223,9.58245273137951,8.04288725468262,8.30489533367289,7.57203714587225,9.99274654143336,8.85288738808796
"Pocillopora_acuta_HIv2___RNAseq.g27673.t1",12.3567689641768,3.68233641306884,13.2119149242349,6.83590881275217,12.3829491444217,7.34242603626167,10.8824059244982,11.5235581001128,13.6479479676031,8.51954357677332
"Pocillopora_acuta_HIv2___RNAseq.g27676.t1",5.32602117141484,9.71285154852512,7.86541130395348,3.68233641306884,8.12882662345747,10.1118221718936,3.68233641306884,5.33850173705749,3.68233641306884,5.96509637913949
"Pocillopora_acuta_HIv2___RNAseq.g27677.t1",3.68233641306884,6.4545116118486,3.68233641306884,6.87896002582645,6.98333603148276,3.68233641306884,7.61470949026634,5.28924211491062,6.85831417532123,3.68233641306884
"Pocillopora_acuta_HIv2___RNAseq.g27678.t1",3.68233641306884,9.63380351053781,8.63605373337327,8.46487807594262,5.71763198038475,3.68233641306884,9.29532562647925,5.90789232542808,3.68233641306884,3.68233641306884
"Pocillopora_acuta_HIv2___RNAseq.g27679.t1",9.91862932425702,13.0696673810021,8.40839386659153,13.0775763206506,10.3095003750703,11.9006796157112,13.2467292536753,11.7711544370148,10.0280170824319,3.68233641306884
"Pocillopora_acuta_HIv2___RNAseq.g27681.t1b",10.5647058483715,3.68233641306884,8.14920873267055,3.68233641306884,9.89095378021796,3.68233641306884,3.68233641306884,9.69864432575446,11.6839016643252,3.68233641306884
"Pocillopora_acuta_HIv2___RNAseq.g27682.t1",12.1081882120209,11.3815642248883,11.5841292694282,12.0556363880762,11.6786812830311,11.6624994640806,11.8144070788038,12.5154760755171,11.636704422335,12.5722416077855
"Pocillopora_acuta_HIv2___TS.g10441.t1",11.4856506357416,11.8142027000224,10.2691425712637,11.7994170912765,9.975539710144,11.9354264218962,12.6342815643914,10.4019749847475,10.8020130529616,3.68233641306884
"Pocillopora_acuta_HIv2___TS.g10443.t1",6.54977203526203,3.68233641306884,5.0980278924796,8.12490763773044,5.68410831247026,7.20338285899743,7.38811323227118,7.43091797997457,7.25430059498276,3.68233641306884
"Pocillopora_acuta_HIv2___RNAseq.g27690.t1",9.80924788289796,11.2014513864189,7.88830154420556,3.68233641306884,9.31950536570595,8.9735396439084,7.61470949026634,10.0733412950473,9.95219165819251,3.68233641306884
"Pocillopora_acuta_HIv2___RNAseq.g27691.t1",6.4342051856516,7.09062453168391,8.61703144250268,7.34446020722041,7.42381535912268,10.4140421555981,9.95814453656524,9.78177718515053,3.68233641306884,6.42959658710632
"Pocillopora_acuta_HIv2___TS.g10450.t1",12.814763713847,13.7200807805208,13.0576293334359,13.3837701058732,13.1904471574364,13.8630324051698,14.452144192947,12.9237474493906,12.3465721682384,14.4030348067364
"Pocillopora_acuta_HIv2___RNAseq.g27694.t1",6.1872802948014,7.33073994748753,9.65788565060927,3.68233641306884,6.74915512039247,9.74228491957566,11.3549401810645,9.65248415236426,4.57231842518309,7.74047756756941
"Pocillopora_acuta_HIv2___RNAseq.g27697.t1",7.14950277613762,8.89113336269365,7.38136255625802,3.68233641306884,3.68233641306884,8.73464770147672,9.87514624412182,5.72748248273486,3.68233641306884,7.64859764944046
"Pocillopora_acuta_HIv2___RNAseq.g27698.t1",8.79990573373047,11.4241248052698,11.1751778664233,12.7096450636362,10.2394262828864,10.1129575852632,13.3939747970185,9.74439644260144,9.48838344510852,8.25005742018985
"Pocillopora_acuta_HIv2___RNAseq.g27699.t1",12.1564339888192,11.7429174234181,12.4224389790752,10.9862019954492,12.1954440150756,10.8859210244266,10.9914980539289,12.12226348673,12.0804274793188,9.66910936216413
"Pocillopora_acuta_HIv2___RNAseq.g27700.t1",8.91268086580113,9.86892240662565,9.6009814336232,8.71639234395652,10.4542709526329,11.1690385573365,9.23654251700305,8.94953243118605,9.64200093020476,10.441816734511
"Pocillopora_acuta_HIv2___RNAseq.g27701.t1",11.0136539319076,11.9586322148276,10.8072029042229,11.7629911754736,9.86308523235256,9.50859526694996,6.68039407196693,10.7040662174473,10.5153572128893,11.7989043120264
"Pocillopora_acuta_HIv2___TS.g10461.t1",3.68233641306884,6.70002980369271,6.0681601509144,7.42363838165424,9.71406728581871,3.68233641306884,7.622746242824,8.06502170597144,10.3667990032395,3.68233641306884
"Pocillopora_acuta_HIv2___TS.g10466.t2",10.9055475812162,9.70550712055486,10.1711063018534,10.5307255992139,8.58256426650287,3.68233641306884,3.68233641306884,7.87942050012176,3.68233641306884,3.68233641306884
"Pocillopora_acuta_HIv2___RNAseq.g27708.t1",5.09121097465794,4.68019422250907,5.02254961121426,5.21704338441576,4.52813742588667,4.89289037263117,4.40301213871548,5.28924211491062,4.79801079550852,5.08610646190246
"Pocillopora_acuta_HIv2___TS.g10468.t1",8.65873266372766,4.954754005646,6.01741615608389,8.05229567757085,7.1555024764568,8.28010730107237,4.60654391542428,5.76220623405517,7.31075120744182,6.37217112046895
"Pocillopora_acuta_HIv2___RNAseq.g27714.t1",7.11283993360409,3.68233641306884,7.41968306595897,9.99776260389347,5.8732988169146,3.68233641306884,4.51171232812315,7.29694698575117,5.75167028831017,7.23934222464913
"Pocillopora_acuta_HIv2___RNAseq.g27717.t1",9.4442797963975,3.68233641306884,6.40448673657577,3.68233641306884,7.87279230126165,7.07768908530409,3.68233641306884,6.46429117421768,3.68233641306884,3.68233641306884
"Pocillopora_acuta_HIv2___TS.g10485.t1",6.01423630021445,4.26601370117446,5.38589367603326,5.67021878014534,4.99332554465423,6.0412356346892,3.68233641306884,5.69179244239728,3.68233641306884,7.10694600864365
"Pocillopora_acuta_HIv2___RNAseq.g27730.t1",7.63539511754732,5.98993441970487,7.14990834628382,5.48483761266166,7.54334529587741,7.48328651223368,3.68233641306884,6.58108861241956,8.6233719585454,3.68233641306884
"Pocillopora_acuta_HIv2___TS.g10493.t1",6.1872802948014,3.68233641306884,5.06095373478716,4.93222760608536,5.8732988169146,4.83944927859506,3.68233641306884,5.00453269325268,5.46360254994476,6.11483358357707
"Pocillopora_acuta_HIv2___RNAseq.g27748.t1",5.74163829918218,5.4315664930872,6.28256793029396,6.05508630481337,5.54035303062331,3.68233641306884,3.68233641306884,3.68233641306884,5.77998567012395,3.68233641306884
"Pocillopora_acuta_HIv2___RNAseq.g27754.t1",6.7674813525361,7.493942887935,7.11910846945981,7.50775778510704,6.846108336017,5.35049164323153,7.88558751575553,5.86111396217282,5.72271821572966,4.40467075915833
"Pocillopora_acuta_HIv2___RNAseq.g27755.t1",7.93088772907051,3.68233641306884,6.51648711029815,5.73735826925806,4.28462663579717,6.09946079805647,3.68233641306884,6.13282228848601,3.68233641306884,6.40118305541264
"Pocillopora_acuta_HIv2___TS.g10524.t1",7.1763914312826,3.68233641306884,4.94123562252982,5.67021878014534,5.8732988169146,3.68233641306884,5.1359206776867,5.77922341645693,3.68233641306884,6.40118305541264
"Pocillopora_acuta_HIv2___RNAseq.g27768.t1",7.27912941077028,4.8931170245923,7.08762485888264,3.68233641306884,6.98333603148276,6.44919487895889,6.0123691187043,7.07874584792092,7.89343152802266,9.78113483029626
"Pocillopora_acuta_HIv2___RNAseq.g27783.t1",10.9780899512602,7.29178752006676,10.2014965261446,11.5470829248038,10.5868930127425,9.09578287388244,9.88516233236226,10.7108902633368,8.3019311419541,3.68233641306884
"Pocillopora_acuta_HIv2___RNAseq.g27784.t1",10.2739457764767,10.9651768475698,10.4648072413128,7.38459886133705,10.3107903482246,11.1425998029311,10.4990615183625,10.4827128107372,10.2921722461698,3.68233641306884
"Pocillopora_acuta_HIv2___RNAseq.g27785.t1",8.93629753365079,3.68233641306884,10.7441683165059,10.1901522301497,8.12882662345747,8.44808500512408,3.68233641306884,9.58778423013361,5.08441990142118,9.86488300095535
"Pocillopora_acuta_HIv2___RNAseq.g27786.t1",8.86151457922473,6.72972788057412,4.4496922765333,9.96029845595285,8.87910192036563,3.68233641306884,10.8622678230637,9.38998714424826,8.71978789214669,3.68233641306884
"Pocillopora_acuta_HIv2___TS.g10551.t2",11.5103206471121,11.0444346588072,10.2639159326584,12.4548069342435,10.5659790510903,11.712037467972,10.8748870425371,11.4210168985769,11.8586160331704,11.1167900145339
"Pocillopora_acuta_HIv2___RNAseq.g27789.t1",3.68233641306884,10.4528812915661,8.97166705922816,7.74936704245489,3.68233641306884,9.87403298760182,3.68233641306884,4.22313318099817,5.42703766936634,3.68233641306884
"Pocillopora_acuta_HIv2___RNAseq.g27788.t1",9.79210087511061,7.58520805892439,5.41389330997997,6.35341254798027,9.08321023189442,3.68233641306884,7.10709703926101,6.14570161823912,6.81970434483651,8.04050244407791
"Pocillopora_acuta_HIv2___TS.g10554.t3",11.3705413055161,10.8788639925049,10.7176528340206,11.2785924246533,9.86132543657046,10.1631476018754,8.28987181369227,9.81724064482515,9.09475679691269,9.47619925904458
"Pocillopora_acuta_HIv2___RNAseq.g27793.t1",10.981244918515,9.26550674458185,6.32442317864339,3.68233641306884,8.9303862069401,5.51028908219708,7.39752714655149,8.72507040053435,10.4647749032282,3.68233641306884
"Pocillopora_acuta_HIv2___RNAseq.g27794.t1b",7.18524234540962,6.54125763453179,3.68233641306884,9.35887971402338,6.66153407096926,5.44887968569328,9.07960943095631,7.88315412751572,5.59984979127766,8.46685343608961
"Pocillopora_acuta_HIv2___TS.g10560.t2",7.06563673075528,8.58961299098714,4.4496922765333,9.66664662601031,8.73845249809789,3.68233641306884,10.474949189258,6.31424499730879,3.68233641306884,3.68233641306884
