"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-268 0.64415842196465 2 22 "GO:0000132;GO:0040001;GO:0051294" "establishment of mitotic spindle localization" 0.920638767631817
129 0.841365703987517 2 18 "GO:0000154" "rRNA modification" 0.971159720658787
-288 0.340640913327184 2 82 "GO:0000165" "MAPK cascade" 0.764420527201443
-378 0.462771383023225 3 28 "GO:0000184" "nuclear-transcribed mRNA catabolic process, nonsense-mediated decay" 0.830680149065511
-281 0.101979584857577 8 258 "GO:0000209" "protein polyubiquitination" 0.537418324122338
-328 0.733002053996422 6 8 "GO:0000212" "meiotic spindle organization" 0.947185424838217
-222 0.198376327581304 2 255 "GO:0000226" "microtubule cytoskeleton organization" 0.672983455266807
-738 0.39113809223619 2 10 "GO:0000244" "spliceosomal tri-snRNP complex assembly" 0.797359065018431
24 0.960138310125143 2 31 "GO:0000245" "spliceosomal complex assembly" 0.989145033246665
265 0.770064515177479 2 9 "GO:0000266" "mitochondrial fission" 0.957658141978578
165 0.762402617773819 2 25 "GO:0000271" "polysaccharide biosynthetic process" 0.955090091854492
590 0.320670650760049 3 21 "GO:0000272" "polysaccharide catabolic process" 0.76147520191007
39 0.895785792213783 2 83 "GO:0000278" "mitotic cell cycle" 0.974255831396801
-373 0.222385864473292 4 80 "GO:0000281;GO:0061640;GO:0000910" "cytokinesis" 0.698776844827041
-213 0.795306698927142 3 11 "GO:0000288" "nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay" 0.960282275653684
-343 0.649924881600228 3 13 "GO:0000289" "nuclear-transcribed mRNA poly(A) tail shortening" 0.922834884036307
-795 0.474687453001459 3 6 "GO:0000290;GO:0110156" "mRNA methylguanosine-cap decapping" 0.835502664861885
-501 0.602618633257291 6 8 "GO:0000301" "retrograde transport, vesicle recycling within Golgi" 0.89952872480084
-564 0.0842795043849437 3 70 "GO:0000302" "response to reactive oxygen species" 0.511203551187363
-418 0.61037450641512 4 11 "GO:0000338" "protein deneddylation" 0.902051849118016
-415 0.629640347813555 2 10 "GO:0000380" "alternative mRNA splicing, via spliceosome" 0.912835868103579
191 0.71540811164599 5 27 "GO:0000381" "regulation of alternative mRNA splicing, via spliceosome" 0.945140004058493
-937 0.0597566191744553 7 30 "GO:0000387" "spliceosomal snRNP assembly" 0.459975328785902
-141 0.524422898812482 3 153 "GO:0000398;GO:0000377;GO:0000375" "RNA splicing, via transesterification reactions" 0.863512644278683
1311 0.0954610096615787 2 12 "GO:0000413;GO:0018208" "peptidyl-proline modification" 0.528194052298858
469 0.243124655961914 2 46 "GO:0000422" "autophagy of mitochondrion" 0.709359760985694
229 0.662327841754435 2 27 "GO:0000423" "mitophagy" 0.92592431278013
-2528 0.0229219699187509 2 6 "GO:0000425" "pexophagy" 0.306546826624259
1318 0.235581791856963 9 6 "GO:0000430;GO:0000429;GO:0046015;GO:0045990" "regulation of transcription by glucose" 0.709359760985694
1663 0.0118230231679377 2 17 "GO:0000447;GO:0000480" "endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.241449110053528
-566 0.453714505273727 2 13 "GO:0000460" "maturation of 5.8S rRNA" 0.826638824949885
8 0.989900003606351 2 19 "GO:0000462" "maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.996578929807124
-682 0.406133521204657 2 11 "GO:0000463" "maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.804985499813717
-40 0.962951439494045 3 10 "GO:0000467;GO:0031125" "rRNA 3'-end processing" 0.989145033246665
38 0.954470611479898 2 17 "GO:0000470" "maturation of LSU-rRNA" 0.988640920535678
986 0.338179306225166 2 7 "GO:0000472;GO:0000967" "endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.763869013817055
1171 0.0487711666704747 2 21 "GO:0000479" "endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.43194016086364
-1925 0.113745968865193 6 5 "GO:0000491" "small nucleolar ribonucleoprotein complex assembly" 0.561079354502827
1207 0.109880126733732 2 13 "GO:0000578" "embryonic axis specification" 0.553138052945318
-710 0.31258928966315 2 15 "GO:0000712" "resolution of meiotic recombination intermediates" 0.760473288451471
-1603 0.0226196818632559 2 15 "GO:0000722;GO:0006312" "mitotic recombination" 0.306546826624259
-144 0.650236730105436 2 74 "GO:0000723;GO:0032200" "telomere organization" 0.922834884036307
-226 0.476275747264849 3 74 "GO:0000724;GO:0000725" "double-strand break repair via homologous recombination" 0.835502664861885
224 0.785401919940792 5 11 "GO:0000729" "DNA double-strand break processing" 0.960282275653684
-652 0.189864979867886 2 30 "GO:0000731" "DNA synthesis involved in DNA repair" 0.661695848205191
-814 0.192570277947743 2 19 "GO:0000768;GO:0006949;GO:0140253" "syncytium formation" 0.665232775938552
-1304 0.240596783166582 2 6 "GO:0000821;GO:0006521" "regulation of amino acid metabolic process" 0.709359760985694
-170 0.593001419061776 3 74 "GO:0000902" "cell morphogenesis" 0.89372922628455
528 0.664777210323755 3 5 "GO:0000915;GO:0000912;GO:0044837" "actomyosin contractile ring assembly" 0.927007795056166
-283 0.32301908015714 2 91 "GO:0000956;GO:0006402" "mRNA catabolic process" 0.761752677915675
-27 0.970010577774712 2 14 "GO:0000959" "mitochondrial RNA metabolic process" 0.991903953320986
-258 0.83231622488659 4 5 "GO:0000963;GO:0140053" "mitochondrial gene expression" 0.971032443000934
110 0.839385200515363 3 25 "GO:0000966" "RNA 5'-end processing" 0.971159720658787
-486 0.661938815064887 6 6 "GO:0000972" "transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery" 0.92592431278013
420 0.18011728583055 2 76 "GO:0001101;GO:0043200" "response to acid chemical" 0.649932708179777
1246 0.000407829938274078 4 60 "GO:0001501" "skeletal system development" 0.0442119780963017
-224 0.816374232177258 2 8 "GO:0001502;GO:0098743" "cell aggregation" 0.964529428117889
357 0.267457405160961 2 72 "GO:0001503" "ossification" 0.723607299220415
-1052 0.00262299736762918 2 61 "GO:0001508" "action potential" 0.123894769279506
-466 0.267687714223881 5 42 "GO:0001510" "RNA methylation" 0.723607299220415
-539 0.627916829385055 7 6 "GO:0001514;GO:0006451" "translational readthrough" 0.912409108083713
128 0.901361468029246 3 7 "GO:0001516;GO:0046457" "prostaglandin biosynthetic process" 0.974255831396801
-311 0.704980090075667 6 11 "GO:0001522" "pseudouridine synthesis" 0.942804698775892
395 0.391584016635715 3 35 "GO:0001523;GO:0016101" "diterpenoid metabolic process" 0.797359065018431
255 0.23479871585446 3 163 "GO:0001525" "angiogenesis" 0.709359760985694
-594 0.354897216924859 3 18 "GO:0001541" "ovarian follicle development" 0.779034004067701
-1120 0.313542917583564 3 6 "GO:0001553" "luteinization" 0.760473288451471
632 0.569456578125322 3 6 "GO:0001556" "oocyte maturation" 0.882859274233862
119 0.57611586878818 4 167 "GO:0001558" "regulation of cell growth" 0.885878356100765
641 0.0394233860466479 3 77 "GO:0001568" "blood vessel development" 0.39973261928838
1667 0.0661619821343974 2 9 "GO:0001569" "branching involved in blood vessel morphogenesis" 0.470767949802443
519 0.234807912848749 2 39 "GO:0001570" "vasculogenesis" 0.709359760985694
778 0.0507076387928572 2 47 "GO:0001649" "osteoblast differentiation" 0.438019292296276
413 0.116483212321191 2 108 "GO:0001654;GO:0007423" "sensory organ development" 0.562753861131758
922 0.150888040183157 5 18 "GO:0001656" "metanephros development" 0.618128711366967
106 0.858987887259837 2 21 "GO:0001658" "branching involved in ureteric bud morphogenesis" 0.971159720658787
-640 0.480473320345173 3 9 "GO:0001659" "temperature homeostasis" 0.836699596865822
1186 0.0916287229497326 2 15 "GO:0001662;GO:0002209;GO:0042596" "behavioral defense response" 0.522404451068811
111 0.630579618675043 3 142 "GO:0001666;GO:0036293;GO:0070482" "response to oxygen levels" 0.912835868103579
179 0.559991897192284 4 79 "GO:0001667" "ameboidal-type cell migration" 0.879166262430084
1113 0.247740416460608 2 8 "GO:0001675" "acrosome assembly" 0.709493165394776
-577 0.175790393773339 6 41 "GO:0001676" "long-chain fatty acid metabolic process" 0.647725600293465
512 0.595032934827349 6 8 "GO:0001682;GO:0099116" "tRNA 5'-end processing" 0.894532592767377
1207 0.321317842917391 3 5 "GO:0001696" "gastric acid secretion" 0.761664191693895
-175 0.423592106210692 4 157 "GO:0001701;GO:0043009;GO:0009792;GO:0009790;GO:0007275" "multicellular organism development" 0.815528453149097
-706 0.33187470697731 2 14 "GO:0001702" "gastrulation with mouth forming second" 0.763869013817055
960 0.0724759650209453 4 26 "GO:0001707;GO:0001704" "formation of primary germ layer" 0.480651707834613
705 0.116010056298156 2 37 "GO:0001708" "cell fate specification" 0.562753861131758
854 0.11020110436526 3 26 "GO:0001709" "cell fate determination" 0.554048005326907
-1116 0.359423772106947 3 5 "GO:0001731" "formation of translation preinitiation complex" 0.779034004067701
-1045 0.103523031654189 2 18 "GO:0001732" "formation of cytoplasmic translation initiation complex" 0.539486221296478
832 0.0454315149237516 4 43 "GO:0001736;GO:0007164" "establishment of planar polarity" 0.423772954330792
1656 0.0681015982833582 2 9 "GO:0001745" "compound eye morphogenesis" 0.472746335400315
930 0.366292307199934 2 7 "GO:0001751" "compound eye photoreceptor cell differentiation" 0.782186124004438
-448 0.473116986398586 6 19 "GO:0001754;GO:0046530" "photoreceptor cell differentiation" 0.83506817969034
-518 0.362028607317215 6 23 "GO:0001755;GO:0090497" "neural crest cell migration" 0.779970351953003
673 0.10555111215742 2 43 "GO:0001756;GO:0035282" "segmentation" 0.546845901959095
1286 0.0773162677206782 3 14 "GO:0001759;GO:0003156;GO:0031128" "developmental induction" 0.492516827374191
1074 0.334071516531951 2 6 "GO:0001762;GO:0015816" "glycine transport" 0.763869013817055
713 0.0143988019055895 2 88 "GO:0001763" "morphogenesis of a branching structure" 0.256106391315222
336 0.24428177354665 4 90 "GO:0001764" "neuron migration" 0.709359760985694
1015 0.263594926589082 3 9 "GO:0001774;GO:0002269;GO:0061900" "glial cell activation" 0.721743209183339
325 0.543480440104943 2 26 "GO:0001776" "leukocyte homeostasis" 0.874083290844197
316 0.61355744451665 2 19 "GO:0001778" "plasma membrane repair" 0.904747609981377
-401 0.742200600984684 2 5 "GO:0001779" "natural killer cell differentiation" 0.948607888712596
109 0.899380086557841 2 10 "GO:0001782" "B cell homeostasis" 0.974255831396801
-95 0.931890432928516 2 6 "GO:0001783" "B cell apoptotic process" 0.982184350373957
1706 0.161091946345669 2 5 "GO:0001816" "cytokine production" 0.628513393475194
-266 0.115519660830464 3 267 "GO:0001817" "regulation of cytokine production" 0.562753861131758
-115 0.669884659234162 4 102 "GO:0001818" "negative regulation of cytokine production" 0.928884411929944
-328 0.136297698408053 2 155 "GO:0001819" "positive regulation of cytokine production" 0.594832383717203
252 0.281340347384629 4 137 "GO:0001822" "kidney development" 0.73488628657299
349 0.670631854843048 3 11 "GO:0001824" "blastocyst development" 0.929173701979984
330 0.607675818362385 3 18 "GO:0001825" "blastocyst formation" 0.90137373854389
-609 0.58390361097286 2 6 "GO:0001829" "trophectodermal cell differentiation" 0.890090750143427
-310 0.76344387356826 3 7 "GO:0001833" "inner cell mass cell proliferation" 0.955183184487605
838 0.355968507336592 2 9 "GO:0001836" "release of cytochrome c from mitochondria" 0.779034004067701
362 0.296795424275932 2 62 "GO:0001837;GO:0048762" "mesenchymal cell differentiation" 0.74630313018548
239 0.667062542273535 2 24 "GO:0001838;GO:0072175" "epithelial tube formation" 0.927287942296335
474 0.563676851935765 6 11 "GO:0001841" "neural tube formation" 0.879229603076667
104 0.772147479163015 4 58 "GO:0001843;GO:0060606" "tube closure" 0.958650555673924
-3796 0.000635392721915164 3 6 "GO:0001868;GO:0010185" "regulation of complement activation, lectin pathway" 0.0587738267771527
270 0.731417248085561 5 12 "GO:0001881" "receptor recycling" 0.947185424838217
302 0.595009574964454 3 23 "GO:0001885" "endothelial cell development" 0.894532592767377
553 0.0836942486652634 5 73 "GO:0001889" "liver development" 0.509774333036128
-382 0.673507171825613 4 9 "GO:0001890" "placenta development" 0.929313495229546
-1776 0.0650544327775819 2 8 "GO:0001892" "embryonic placenta development" 0.469851333225881
428 0.180863863083206 4 73 "GO:0001894;GO:0060249" "anatomical structure homeostasis" 0.651285930323954
-1200 0.212550877810999 2 8 "GO:0001895" "retina homeostasis" 0.690362763336383
823 0.188029266392379 2 19 "GO:0001906" "cell killing" 0.658399008503283
1303 0.112402491304668 2 11 "GO:0001909" "leukocyte mediated cytotoxicity" 0.558240560841975
796 0.380689584987146 2 9 "GO:0001910;GO:0031341" "regulation of cell killing" 0.790211200253823
120 0.913894432494893 3 6 "GO:0001912;GO:0031343" "positive regulation of cell killing" 0.979103001206117
-699 0.251149425414353 3 20 "GO:0001919" "regulation of receptor recycling" 0.712912063455755
-1551 0.0874262207471871 5 9 "GO:0001921" "positive regulation of receptor recycling" 0.515883981111227
-2524 0.0381172705571792 4 5 "GO:0001923" "B-1 B cell differentiation" 0.393991083160109
214 0.132143613091608 6 383 "GO:0001932;GO:0042325;GO:0019220;GO:0051174" "regulation of phosphorus metabolic process" 0.590853617448882
-119 0.616797064396086 2 132 "GO:0001933;GO:0042326;GO:0045936;GO:0010563" "negative regulation of phosphate metabolic process" 0.907623510156564
71 0.684822392368507 4 248 "GO:0001934;GO:0042327;GO:0045937;GO:0010562" "positive regulation of phosphate metabolic process" 0.932970436295916
645 0.202168989722991 4 29 "GO:0001935" "endothelial cell proliferation" 0.678480963242691
1097 0.18146274455718 2 11 "GO:0001937" "negative regulation of endothelial cell proliferation" 0.651856461030647
291 0.432860148881886 2 54 "GO:0001938;GO:0001936" "regulation of endothelial cell proliferation" 0.820133399245985
1270 0.0544707570671068 3 17 "GO:0001942" "hair follicle development" 0.44904003606786
-326 0.533956737426887 2 27 "GO:0001944" "vasculature development" 0.869315254560676
1786 0.029566401046942 3 11 "GO:0001945" "lymph vessel development" 0.351002194247119
483 0.189336110229601 2 55 "GO:0001947" "heart looping" 0.660371036464594
786 0.0458943023390369 2 48 "GO:0001952" "regulation of cell-matrix adhesion" 0.424522296636091
1780 0.0235513186373475 2 12 "GO:0001953" "negative regulation of cell-matrix adhesion" 0.31050844709061
31 0.959029816810034 2 20 "GO:0001954" "positive regulation of cell-matrix adhesion" 0.989145033246665
-3534 0.00369689981386351 2 5 "GO:0001955" "blood vessel maturation" 0.145262812741849
-105 0.893473646517278 3 12 "GO:0001956;GO:0051590" "positive regulation of neurotransmitter transport" 0.974255831396801
133 0.827662920809789 3 20 "GO:0001958;GO:0036075" "replacement ossification" 0.969526908999617
-370 0.318738887444849 2 54 "GO:0001959;GO:0060759" "regulation of response to cytokine stimulus" 0.761202759057341
-480 0.304916071010735 3 34 "GO:0001960;GO:0060761" "negative regulation of response to cytokine stimulus" 0.755484015227491
36 0.946663201044149 3 25 "GO:0001961;GO:0060760" "positive regulation of response to cytokine stimulus" 0.985506357007274
-1425 0.138623266055201 4 8 "GO:0001963" "synaptic transmission, dopaminergic" 0.598389986334403
244 0.712284885321352 2 17 "GO:0001964" "startle response" 0.945140004058493
259 0.815886907318974 4 6 "GO:0001967" "suckling behavior" 0.964466951143835
-1212 0.319396563090952 2 5 "GO:0001973;GO:0035588" "G protein-coupled adenosine receptor signaling pathway" 0.761202759057341
991 0.122799365540064 3 18 "GO:0001974" "blood vessel remodeling" 0.573321958988312
-142 0.875348327703725 2 9 "GO:0001975" "response to amphetamine" 0.973707354723597
1734 0.00868159656982518 3 17 "GO:0001990;GO:0003044;GO:0050886;GO:0003073" "regulation of systemic arterial blood pressure" 0.222810917745802
249 0.822886475015049 4 6 "GO:0001996;GO:0001997;GO:0003099;GO:0003057;GO:0097195" "positive regulation of the force of heart contraction by epinephrine-norepinephrine" 0.966565065890692
2357 0.000536842206850117 6 16 "GO:0002003;GO:0003081" "angiotensin maturation" 0.0543309637745029
540 0.00132349674588741 2 269 "GO:0002009;GO:0048729" "tissue morphogenesis" 0.0827651486160577
609 0.229233779020493 5 29 "GO:0002011" "morphogenesis of an epithelial sheet" 0.70533470467844
1739 0.117715021348171 2 6 "GO:0002021" "response to dietary excess" 0.562753861131758
-276 0.820919563014223 2 5 "GO:0002024" "diet induced thermogenesis" 0.965682252246502
758 0.495044687358991 3 6 "GO:0002025" "norepinephrine-epinephrine-mediated vasodilation involved in regulation of systemic arterial blood pressure" 0.845709277365879
-530 0.559571539929797 5 9 "GO:0002026" "regulation of the force of heart contraction" 0.879166262430084
86 0.847069674057271 5 37 "GO:0002027" "regulation of heart rate" 0.971159720658787
105 0.859240103596732 3 21 "GO:0002028" "regulation of sodium ion transport" 0.971159720658787
-402 0.404713588710165 2 32 "GO:0002040" "sprouting angiogenesis" 0.804253492307412
2117 0.0396741212274651 2 7 "GO:0002042" "cell migration involved in sprouting angiogenesis" 0.39973261928838
584 0.406352476348511 4 15 "GO:0002052" "positive regulation of neuroblast proliferation" 0.804985499813717
571 0.336568206046122 2 21 "GO:0002053;GO:0010464" "regulation of mesenchymal cell proliferation" 0.763869013817055
449 0.374717194013447 2 29 "GO:0002062" "chondrocyte differentiation" 0.785897185365945
1506 0.0384812049824046 2 14 "GO:0002063" "chondrocyte development" 0.39550127343027
412 0.166982826506016 2 84 "GO:0002064" "epithelial cell development" 0.636699488220602
-177 0.688971439569332 2 38 "GO:0002065" "columnar/cuboidal epithelial cell differentiation" 0.935770324774498
-1148 0.114868916053177 6 14 "GO:0002067" "glandular epithelial cell differentiation" 0.562753861131758
-111 0.870461490709492 2 16 "GO:0002068;GO:0002066" "columnar/cuboidal epithelial cell development" 0.972241754057626
1628 0.0586438610952666 3 10 "GO:0002070" "epithelial cell maturation" 0.45663287126626
1707 0.0761849050830057 2 8 "GO:0002071;GO:0002069" "columnar/cuboidal epithelial cell maturation" 0.489523847421918
318 0.793674980729222 2 5 "GO:0002076" "osteoblast development" 0.960282275653684
-116 0.882739341800654 2 12 "GO:0002082" "regulation of oxidative phosphorylation" 0.973802608526915
572 0.431719896982967 5 14 "GO:0002085;GO:0072017;GO:0045602;GO:0061073;GO:0061156;GO:0061309;GO:0061308;GO:0061444" "inhibition of neuroepithelial cell differentiation" 0.819844239582726
-633 0.338191043411335 3 17 "GO:0002088" "lens development in camera-type eye" 0.763869013817055
-1765 0.147177286358857 3 5 "GO:0002089" "lens morphogenesis in camera-type eye" 0.612251957322325
73 0.883237446681115 2 30 "GO:0002090" "regulation of receptor internalization" 0.973802608526915
735 0.545978297268247 3 5 "GO:0002091" "negative regulation of receptor internalization" 0.874826286492608
-880 0.283638031846857 2 11 "GO:0002092" "positive regulation of receptor internalization" 0.736369114141438
421 0.562547601703574 5 14 "GO:0002098;GO:0002097" "tRNA wobble base modification" 0.879166262430084
490 0.589047674450148 4 9 "GO:0002121;GO:0002118;GO:0007217" "tachykinin receptor signaling pathway" 0.891916639428747
-2401 0.0485721323205324 2 5 "GO:0002164" "larval development" 0.431320535006328
2076 9.00786215586006e-06 4 34 "GO:0002181" "cytoplasmic translation" 0.00499936349650233
-485 0.505570073308672 4 14 "GO:0002183" "cytoplasmic translational initiation" 0.851890370205125
-409 0.154011254253076 6 91 "GO:0002218" "activation of innate immune response" 0.618832551025934
-399 0.238466024377422 3 65 "GO:0002221;GO:0002758" "pattern recognition receptor signaling pathway" 0.709359760985694
-646 0.138729074372162 4 39 "GO:0002224" "toll-like receptor signaling pathway" 0.598389986334403
-246 0.786134289002487 6 9 "GO:0002230;GO:0050691" "regulation of defense response to virus by host" 0.960282275653684
-85 0.929930661206209 5 8 "GO:0002232;GO:0019372;GO:0061044;GO:0097176" "negative regulation of vascular wound healing" 0.982184350373957
-242 0.599893458137751 2 35 "GO:0002244" "hematopoietic progenitor cell differentiation" 0.897414741958091
492 0.215994298199284 3 47 "GO:0002250" "adaptive immune response" 0.694694020081693
950 0.000762212793748387 2 94 "GO:0002252" "immune effector process" 0.0659924683006886
8 0.97402107312216 2 134 "GO:0002253" "activation of immune response" 0.99258953019238
38 0.957136484260513 3 15 "GO:0002260" "lymphocyte homeostasis" 0.989125250294974
123 0.848355749330832 2 18 "GO:0002262" "myeloid cell homeostasis" 0.971159720658787
711 0.167348716836361 3 28 "GO:0002274" "myeloid leukocyte activation" 0.636699488220602
720 0.0949971065904906 2 40 "GO:0002285;GO:0002366;GO:0002263" "leukocyte activation involved in immune response" 0.528194052298858
270 0.63497135834772 4 23 "GO:0002312" "B cell activation involved in immune response" 0.916240764076658
857 0.344840805513475 5 9 "GO:0002313" "mature B cell differentiation involved in immune response" 0.767080749739393
-403 0.740585851827909 6 5 "GO:0002315" "marginal zone B cell differentiation" 0.948607888712596
-1152 0.299978395751384 5 6 "GO:0002320" "lymphoid progenitor cell differentiation" 0.749102405588383
-351 0.629699391861439 3 14 "GO:0002335" "mature B cell differentiation" 0.912835868103579
805 0.508714833948896 3 5 "GO:0002347" "response to tumor cell" 0.853668426607749
223 0.795909633875125 4 10 "GO:0002360" "T cell lineage commitment" 0.960282275653684
709 0.523645840428348 2 6 "GO:0002363" "alpha-beta T cell lineage commitment" 0.863108609681007
143 0.193961333519659 1 652 "GO:0002376" "immune system process" 0.665232775938552
-270 0.436253663187753 6 62 "GO:0002429;GO:0002768" "immune response-regulating cell surface receptor signaling pathway" 0.821287514317051
472 0.376830782247054 3 26 "GO:0002443" "leukocyte mediated immunity" 0.788467800743129
-575 0.550028673966223 2 8 "GO:0002446;GO:0002444" "myeloid leukocyte mediated immunity" 0.877038510186148
938 0.144175312163219 2 18 "GO:0002449" "lymphocyte mediated immunity" 0.607643765981061
2595 0.00423921698116686 3 9 "GO:0002456" "T cell mediated immunity" 0.160872849541717
210 0.744004144510191 2 18 "GO:0002460" "adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains" 0.94943489262352
209 0.759423750393922 4 16 "GO:0002478;GO:0019884" "antigen processing and presentation of exogenous antigen" 0.953966517463511
-493 0.608427273517126 2 8 "GO:0002523" "leukocyte migration involved in inflammatory response" 0.90137373854389
572 0.359892856840433 3 19 "GO:0002526" "acute inflammatory response" 0.779034004067701
572 0.552460149167714 2 8 "GO:0002532" "production of molecular mediator involved in inflammatory response" 0.877634568728684
683 0.104369235794855 2 42 "GO:0002562;GO:0002200;GO:0016444" "somatic diversification of immune receptors" 0.542187441768395
173 0.680342160825157 2 42 "GO:0002573" "myeloid leukocyte differentiation" 0.931171144902496
500 0.681214901799006 4 5 "GO:0002577" "regulation of antigen processing and presentation" 0.931510833005176
32 0.9516011043673 2 27 "GO:0002637" "regulation of immunoglobulin production" 0.987636489806174
-615 0.453718181213544 2 11 "GO:0002639" "positive regulation of immunoglobulin production" 0.826638824949885
981 0.37750391706955 3 6 "GO:0002673" "regulation of acute inflammatory response" 0.788977979070651
-1015 0.291548828726272 3 8 "GO:0002676;GO:0002882;GO:0002678;GO:0002880" "regulation of chronic inflammatory response" 0.743500106900953
90 0.445011188897525 2 574 "GO:0002682" "regulation of immune system process" 0.822927812871725
40 0.851006897581522 2 164 "GO:0002683" "negative regulation of immune system process" 0.971159720658787
57 0.709062050440419 2 328 "GO:0002684" "positive regulation of immune system process" 0.945140004058493
499 0.293480376337623 2 33 "GO:0002685" "regulation of leukocyte migration" 0.744764395907636
1383 0.255989317356577 3 5 "GO:0002686" "negative regulation of leukocyte migration" 0.717545813802526
86 0.87730603881819 5 24 "GO:0002687" "positive regulation of leukocyte migration" 0.973802608526915
832 0.208125667031359 2 17 "GO:0002688" "regulation of leukocyte chemotaxis" 0.686203246204743
-42 0.95771384031939 4 12 "GO:0002690" "positive regulation of leukocyte chemotaxis" 0.989125250294974
123 0.548152700113177 2 179 "GO:0002694;GO:0050865" "regulation of cell activation" 0.876460350784871
12 0.979427130649166 3 37 "GO:0002695;GO:0050866" "negative regulation of cell activation" 0.99495445557862
86 0.729637676073462 3 120 "GO:0002697" "regulation of immune effector process" 0.947185424838217
1347 0.0134258651646886 4 25 "GO:0002698" "negative regulation of immune effector process" 0.250465719879065
51 0.871625049015481 2 75 "GO:0002699" "positive regulation of immune effector process" 0.972241754057626
65 0.856571020503177 3 57 "GO:0002700;GO:0002702" "regulation of production of molecular mediator of immune response" 0.971159720658787
552 0.0861820930017374 5 72 "GO:0002703" "regulation of leukocyte mediated immunity" 0.514557866571708
714 0.0336333680660192 2 66 "GO:0002706;GO:0002822;GO:0002819" "regulation of adaptive immune response" 0.367813187717057
1220 0.0509697031835222 3 19 "GO:0002707;GO:0002823;GO:0002704;GO:0002820" "negative regulation of leukocyte mediated immunity" 0.439202886844147
562 0.20351561770685 7 38 "GO:0002708;GO:0002824;GO:0002705;GO:0002821" "positive regulation of leukocyte mediated immunity" 0.680428721851215
538 0.333290145836499 2 24 "GO:0002709" "regulation of T cell mediated immunity" 0.763869013817055
70 0.885109194466345 2 32 "GO:0002720;GO:0002718" "regulation of cytokine production involved in immune response" 0.973802608526915
190 0.773645935413218 4 17 "GO:0002726;GO:0002711;GO:0002724" "positive regulation of T cell mediated immunity" 0.958698799419343
-346 0.56053974109682 2 21 "GO:0002753" "cytoplasmic pattern recognition receptor signaling pathway" 0.879166262430084
-1268 0.0814910848622636 2 14 "GO:0002755" "MyD88-dependent toll-like receptor signaling pathway" 0.50463098575795
-233 0.397435048252727 4 99 "GO:0002757;GO:0002764" "immune response-regulating signaling pathway" 0.799851407813084
