Pocillopora_acuta_HIv2___RNAseq.g25053.t1	XP_027042481.1	39.600	500	220	12	9	495	18	448	5.97e-95	300
Pocillopora_acuta_HIv2___RNAseq.g12599.t1	XP_027049516.1	95.904	293	12	0	1	293	1	293	0.0	584
Pocillopora_acuta_HIv2___TS.g11747.t1	XP_027048174.1	50.000	104	18	1	12	81	52	155	4.06e-21	82.8
Pocillopora_acuta_HIv2___RNAseq.g14272.t1	XP_027052674.1	30.841	214	132	6	52	255	123	330	1.24e-20	90.9
Pocillopora_acuta_HIv2___RNAseq.g24161.t1	XP_027049624.1	96.875	64	2	0	1	64	298	361	9.39e-40	133
Pocillopora_acuta_HIv2___TS.g22235.t1	XP_027057790.1	70.040	494	76	3	130	551	464	957	0.0	720
Pocillopora_acuta_HIv2___RNAseq.g17668.t1	XP_027050380.1	97.925	241	4	1	1	240	1	241	7.87e-179	490
Pocillopora_acuta_HIv2___RNAseq.g9812.t1	XP_027053053.1	97.642	424	10	0	1	424	1	424	0.0	851
Pocillopora_acuta_HIv2___RNAseq.g31116.t1	XP_027044364.1	98.462	65	1	0	1	65	554	618	7.17e-34	133
Pocillopora_acuta_HIv2___RNAseq.g1587.t1	XP_027058559.1	60.294	68	27	0	33	100	177	244	1.59e-23	92.0
Pocillopora_acuta_HIv2___RNAseq.g11209.t1	XP_027047136.1	99.402	502	3	0	1	502	1	502	0.0	1038
Pocillopora_acuta_HIv2___RNAseq.g25621.t1	XP_027043352.1	57.778	90	38	0	2	91	599	688	3.97e-24	97.8
Pocillopora_acuta_HIv2___TS.g10300.t1	XP_027040285.1	99.467	375	2	0	4	378	1	375	0.0	784
Pocillopora_acuta_HIv2___RNAseq.g4186.t1a	XP_027046681.1	33.871	310	170	8	228	508	165	468	4.72e-39	152
Pocillopora_acuta_HIv2___RNAseq.g13591.t1	XP_027038855.1	99.375	160	1	0	1	160	46	205	5.62e-115	323
Pocillopora_acuta_HIv2___RNAseq.g4186.t1b	XP_027056974.1	32.110	109	70	2	15	120	533	640	1.47e-08	54.3
Pocillopora_acuta_HIv2___RNAseq.g4186.t1d	XP_027043160.1	43.038	79	44	1	10	87	1095	1173	3.56e-15	75.5
Pocillopora_acuta_HIv2___RNAseq.g12456.t1	XP_027039912.1	27.835	194	108	6	11	174	429	620	2.44e-11	61.2
Pocillopora_acuta_HIv2___RNAseq.g6466.t1	XP_027041204.1	56.410	546	164	12	1	541	11	487	1.37e-180	516
Pocillopora_acuta_HIv2___RNAseq.g21075.t1	XP_027052547.1	41.837	98	49	2	7	104	5	94	2.46e-17	71.2
Pocillopora_acuta_HIv2___RNAseq.g17018.t1	XP_027059868.1	85.795	1063	151	0	1	1063	25	1087	0.0	1840
Pocillopora_acuta_HIv2___RNAseq.g19553.t1	XP_027050987.1	92.277	505	32	2	1	505	14	511	0.0	965
Pocillopora_acuta_HIv2___RNAseq.g29592.t1	XP_027054835.1	75.096	261	65	0	474	734	1	261	1.86e-134	397
Pocillopora_acuta_HIv2___RNAseq.g26734.t1	XP_027042838.1	97.790	181	4	0	1	181	1	181	1.06e-127	356
Pocillopora_acuta_HIv2___RNAseq.g25600.t1	XP_027060569.1	99.359	156	1	0	1	156	1	156	1.10e-112	316
Pocillopora_acuta_HIv2___RNAseq.g7133.t1	XP_027045525.1	98.466	326	5	0	1	326	1	326	0.0	664
Pocillopora_acuta_HIv2___RNAseq.g3078.t1	XP_027054964.1	72.603	73	17	1	6	75	279	351	2.36e-27	102
Pocillopora_acuta_HIv2___RNAseq.g22885.t1	XP_027053682.1	99.748	397	1	0	33	429	1	397	0.0	818
Pocillopora_acuta_HIv2___RNAseq.g1824.t1	XP_027037773.1	75.974	154	31	1	163	310	72	225	4.40e-80	242
Pocillopora_acuta_HIv2___RNAseq.g2438.t1	XP_027059617.1	97.778	180	4	0	1	180	1	180	4.43e-126	352
Pocillopora_acuta_HIv2___RNAseq.g24956.t1	XP_027056332.1	67.460	126	40	1	1	126	1	125	2.75e-61	188
Pocillopora_acuta_HIv2___RNAseq.g9023.t1	XP_027050605.1	57.407	54	23	0	31	84	165	218	6.14e-15	73.6
Pocillopora_acuta_HIv2___RNAseq.g2823.t1	XP_027040121.1	98.163	381	7	0	372	752	676	1056	0.0	778
Pocillopora_acuta_HIv2___RNAseq.g2626.t1	XP_027036491.1	40.881	318	170	5	607	909	2	316	1.24e-75	251
Pocillopora_acuta_HIv2___RNAseq.g15699.t1	XP_027036167.1	100.000	146	0	0	1	146	1	146	4.84e-105	295
Pocillopora_acuta_HIv2___RNAseq.g876.t1	XP_027054759.1	98.295	528	9	0	49	576	1	528	0.0	1056
Pocillopora_acuta_HIv2___RNAseq.g30368.t1	XP_027049977.1	35.294	238	140	3	86	313	50	283	2.38e-44	162
Pocillopora_acuta_HIv2___RNAseq.g20269.t1	XP_027042021.1	79.793	193	35	2	15	204	272	463	8.52e-96	290
Pocillopora_acuta_HIv2___TS.g26831.t1b	XP_027057341.1	98.516	337	5	0	3	339	50	386	0.0	681
Pocillopora_acuta_HIv2___TS.g8264.t1	XP_027038672.1	98.291	468	8	0	35	502	43	510	0.0	957
Pocillopora_acuta_HIv2___TS.g26831.t1a	XP_027057339.1	99.615	260	1	0	1	260	1	260	0.0	543
Pocillopora_acuta_HIv2___RNAseq.g13667.t1	XP_027038722.1	97.368	228	5	1	1	228	1	227	4.94e-162	448
Pocillopora_acuta_HIv2___RNAseq.g8079.t1	XP_027037481.1	95.409	2614	116	2	26	2636	1	2613	0.0	5167
Pocillopora_acuta_HIv2___RNAseq.g2624.t1	XP_027039660.1	73.232	198	53	0	1	198	134	331	4.46e-97	286
Pocillopora_acuta_HIv2___RNAseq.g3332.t1c	XP_027049002.1	92.549	255	19	0	7	261	25	279	1.91e-134	385
Pocillopora_acuta_HIv2___RNAseq.g3332.t1a	XP_027048979.1	70.620	371	87	5	1	358	1	362	3.47e-170	488
Pocillopora_acuta_HIv2___RNAseq.g10995.t1	XP_027049838.1	65.723	671	131	7	1	642	1	601	0.0	766
Pocillopora_acuta_HIv2___RNAseq.g16661.t1	XP_027059268.1	97.727	440	10	0	1	440	1	440	0.0	876
Pocillopora_acuta_HIv2___TS.g3331.t1	XP_027057790.1	82.799	593	33	4	97	620	728	1320	0.0	992
Pocillopora_acuta_HIv2___RNAseq.g29251.t1	XP_027054873.1	98.958	384	4	0	1	384	1	384	0.0	781
Pocillopora_acuta_HIv2___RNAseq.g24866.t1	XP_027039448.1	100.000	104	0	0	1	104	33	136	9.42e-76	219
Pocillopora_acuta_HIv2___RNAseq.g3358.t1	XP_027049016.1	97.976	247	5	0	1	247	1	247	1.69e-179	507
Pocillopora_acuta_HIv2___TS.g1932.t1	XP_027042913.1	96.860	414	11	1	1	414	1	412	0.0	817
Pocillopora_acuta_HIv2___RNAseq.g24954.t1	XP_027051303.1	47.368	133	70	0	8	140	304	436	2.47e-40	140
Pocillopora_acuta_HIv2___TS.g24662.t1	XP_027042153.1	84.615	91	14	0	3	93	3	93	1.57e-49	166
Pocillopora_acuta_HIv2___RNAseq.g1585.t1	XP_027044677.1	32.450	302	172	11	11	297	10	294	1.07e-36	144
Pocillopora_acuta_HIv2___TS.g28388.t1a	XP_027042626.1	50.435	115	54	2	14	127	20	132	7.60e-32	118
Pocillopora_acuta_HIv2___TS.g17888.t2	XP_027052345.1	93.931	725	13	1	7	731	1	694	0.0	1389
Pocillopora_acuta_HIv2___TS.g23825.t1	XP_027046907.1	34.211	76	50	0	127	202	21	96	7.64e-07	48.5
Pocillopora_acuta_HIv2___RNAseq.g19971.t1	XP_027039613.1	37.391	115	70	2	300	413	14	127	1.61e-19	84.3
Pocillopora_acuta_HIv2___RNAseq.g28628.t1	XP_027051257.1	48.802	334	129	4	2	293	25	358	6.72e-104	307
Pocillopora_acuta_HIv2___RNAseq.g13665.t1	XP_027038787.1	99.083	109	0	1	1	109	1	108	6.23e-77	221
Pocillopora_acuta_HIv2___TS.g17100.t1	XP_027049763.1	99.788	472	1	0	17	488	9	480	0.0	975
Pocillopora_acuta_HIv2___RNAseq.g3607.t1	XP_027046676.1	99.188	739	6	0	1	739	18	756	0.0	1481
Pocillopora_acuta_HIv2___RNAseq.g30846.t1	XP_027053358.1	94.224	277	16	0	1	277	1	277	0.0	532
Pocillopora_acuta_HIv2___TS.g26977.t1	XP_027057903.1	98.788	165	2	0	1	165	1	165	2.86e-120	352
Pocillopora_acuta_HIv2___RNAseq.g20511.t1	XP_027037597.1	47.253	273	136	3	13	281	48	316	2.20e-78	249
Pocillopora_acuta_HIv2___RNAseq.g27080.t1b	XP_027050117.1	100.000	307	0	0	14	320	1	307	0.0	628
Pocillopora_acuta_HIv2___RNAseq.g3028.t1	XP_027046181.1	97.285	221	6	0	81	301	1	221	1.22e-161	448
Pocillopora_acuta_HIv2___RNAseq.g24864.t1	XP_027038430.1	33.766	231	141	4	177	404	3	224	4.71e-40	146
Pocillopora_acuta_HIv2___RNAseq.g18444.t1a	XP_027051514.1	96.923	260	8	0	1	260	1	260	0.0	518
Pocillopora_acuta_HIv2___RNAseq.g18444.t1b	XP_027051563.1	97.834	277	6	0	21	297	1	277	0.0	534
Pocillopora_acuta_HIv2___RNAseq.g8249.t1	XP_027047226.1	31.847	157	105	1	27	183	1	155	2.26e-26	99.4
Pocillopora_acuta_HIv2___RNAseq.g16254.t1	XP_027036618.1	97.240	942	17	1	1	942	1	933	0.0	1896
Pocillopora_acuta_HIv2___RNAseq.g21510.t1	XP_027060086.1	53.555	422	149	9	1	391	1	406	6.74e-132	389
Pocillopora_acuta_HIv2___RNAseq.g3605.t1	XP_027046677.1	99.087	767	7	0	1	767	1	767	0.0	1547
Pocillopora_acuta_HIv2___RNAseq.g12181.t1b	XP_027038951.1	76.765	779	168	4	12	780	1	776	0.0	1241
Pocillopora_acuta_HIv2___RNAseq.g22858.t1	XP_027054880.1	59.763	169	26	3	26	152	549	717	2.52e-53	180
Pocillopora_acuta_HIv2___RNAseq.g16914.t1	XP_027048089.1	100.000	242	0	0	1	242	1	242	0.0	498
Pocillopora_acuta_HIv2___RNAseq.g18150.t1	XP_027047511.1	53.712	229	29	4	1	153	159	386	3.95e-60	190
Pocillopora_acuta_HIv2___RNAseq.g29920.t1	XP_027039234.1	99.107	336	3	0	1	336	1	336	0.0	686
Pocillopora_acuta_HIv2___RNAseq.g15083.t1	XP_027043547.1	99.714	350	1	0	48	397	1	350	0.0	733
Pocillopora_acuta_HIv2___RNAseq.g11504.t1	XP_027047783.1	98.784	329	4	0	1	329	1	329	0.0	671
Pocillopora_acuta_HIv2___RNAseq.g16353.t1	XP_027037233.1	30.000	120	81	1	72	188	38	157	3.12e-18	78.2
Pocillopora_acuta_HIv2___RNAseq.g16324.t2	XP_027049842.1	81.818	33	6	0	1	33	294	326	8.84e-10	60.8
Pocillopora_acuta_HIv2___RNAseq.g12665.t1	XP_027054818.1	44.685	508	262	11	130	633	10	502	5.01e-152	449
Pocillopora_acuta_HIv2___RNAseq.g29922.t1	XP_027039227.1	99.312	436	3	0	1	436	1	436	0.0	910
Pocillopora_acuta_HIv2___RNAseq.g12514.t1	XP_027054618.1	99.034	1450	14	0	1	1450	1	1450	0.0	2993
Pocillopora_acuta_HIv2___RNAseq.g9973.t1	XP_027055128.1	98.202	445	8	0	1	445	1	445	0.0	909
Pocillopora_acuta_HIv2___TS.g13157.t1	XP_027051022.1	98.077	520	10	0	4	523	46	565	0.0	1053
Pocillopora_acuta_HIv2___RNAseq.g15887.t1	XP_027045944.1	99.737	380	1	0	1	380	1	380	0.0	776
Pocillopora_acuta_HIv2___RNAseq.g4810.t1	XP_027057309.1	55.752	113	44	3	4	116	213	319	2.04e-32	118
Pocillopora_acuta_HIv2___RNAseq.g15742.t1	XP_027055324.1	98.235	340	6	0	1	340	1	340	0.0	695
Pocillopora_acuta_HIv2___RNAseq.g19845.t1	XP_027056385.1	99.315	584	4	0	1	584	1	584	0.0	1201
Pocillopora_acuta_HIv2___RNAseq.g12179.t1	XP_027038951.1	92.513	788	48	2	1	779	1	786	0.0	1504
Pocillopora_acuta_HIv2___RNAseq.g23579.t1	XP_027053894.1	29.000	200	118	8	2	179	35	232	1.20e-10	59.3
Pocillopora_acuta_HIv2___RNAseq.g24399.t1	XP_027059276.1	99.688	320	1	0	1	320	1	320	0.0	641
Pocillopora_acuta_HIv2___RNAseq.g14509.t1	XP_027040395.1	98.846	520	6	0	1	520	1	520	0.0	1075
Pocillopora_acuta_HIv2___TS.g1281.t1	XP_027037233.1	35.526	152	92	3	93	239	38	188	7.23e-24	95.5
Pocillopora_acuta_HIv2___RNAseq.g18152.t1	XP_027035703.1	28.409	176	108	4	77	235	7	181	1.65e-14	73.2
Pocillopora_acuta_HIv2___TS.g17847.t1	XP_027042435.1	87.500	56	7	0	26	81	2623	2678	8.03e-30	110
Pocillopora_acuta_HIv2___RNAseq.g20534.t1	XP_027038425.1	98.667	150	2	0	1	150	1	150	3.98e-106	298
Pocillopora_acuta_HIv2___TS.g13882.t1c	XP_027052017.1	92.035	339	10	1	10	348	1	322	0.0	635
Pocillopora_acuta_HIv2___RNAseq.g5842.t1	XP_027049163.1	39.344	61	37	0	10	70	36	96	3.84e-11	55.8
Pocillopora_acuta_HIv2___TS.g27574.t1	XP_027052483.1	81.503	346	11	2	41	386	1	293	0.0	547
Pocillopora_acuta_HIv2___RNAseq.g21684.t1	XP_027041878.1	95.676	370	16	0	11	380	5	374	0.0	743
Pocillopora_acuta_HIv2___TS.g9024.t1	XP_027059509.1	93.023	43	3	0	20	62	174	216	6.47e-19	79.0
Pocillopora_acuta_HIv2___RNAseq.g8650.t1	XP_027059176.1	80.117	171	34	0	13	183	90	260	3.93e-99	286
Pocillopora_acuta_HIv2___RNAseq.g12667.t2	XP_027057036.1	99.142	816	7	0	1	816	1	816	0.0	1669
Pocillopora_acuta_HIv2___RNAseq.g21512.t2	XP_027059976.1	98.582	282	2	1	60	339	50	331	0.0	579
Pocillopora_acuta_HIv2___RNAseq.g10471.t1	XP_027057047.1	97.823	735	16	0	1	735	1	735	0.0	1486
Pocillopora_acuta_HIv2___RNAseq.g23261.t1	XP_027053728.1	41.713	362	169	6	1	328	1	354	1.08e-90	276
Pocillopora_acuta_HIv2___RNAseq.g14787.t1	XP_027054493.1	98.502	267	4	0	1	267	1	267	0.0	550
Pocillopora_acuta_HIv2___RNAseq.g9263.t1	XP_027046777.1	96.696	454	15	0	83	536	1	454	0.0	918
Pocillopora_acuta_HIv2___RNAseq.g195.t1	XP_027046380.1	51.020	294	142	1	116	409	234	525	8.86e-108	331
Pocillopora_acuta_HIv2___RNAseq.g26736.t1	XP_027042813.1	94.920	374	19	0	211	584	166	539	0.0	704
Pocillopora_acuta_HIv2___RNAseq.g8652.t1	XP_027059176.1	79.279	111	23	0	1	111	105	215	4.51e-58	179
Pocillopora_acuta_HIv2___RNAseq.g26867.t1	XP_027053413.1	45.190	343	175	4	291	631	645	976	1.77e-78	281
Pocillopora_acuta_HIv2___RNAseq.g12938.t1	XP_027056662.1	89.732	448	8	1	1	448	1	410	0.0	825
Pocillopora_acuta_HIv2___TS.g29608.t1a	XP_027040576.1	57.778	45	19	0	6	50	84	128	7.95e-10	52.8
Pocillopora_acuta_HIv2___TS.g29608.t1b	XP_027040576.1	68.607	481	107	2	84	563	195	632	0.0	673
Pocillopora_acuta_HIv2___RNAseq.g9261.t1	XP_027051696.1	65.714	105	36	0	7	111	187	291	8.50e-46	149
Pocillopora_acuta_HIv2___RNAseq.g15740.t1	XP_027055325.1	99.713	348	1	0	1	348	6	353	0.0	714
Pocillopora_acuta_HIv2___TS.g16961.t1	XP_027050417.1	91.654	6087	287	21	1	6027	1	5926	0.0	11129
Pocillopora_acuta_HIv2___RNAseq.g19847.t1	XP_027056412.1	95.000	20	1	0	1	20	1	20	1.19e-06	45.1
Pocillopora_acuta_HIv2___RNAseq.g684.t1	XP_027051484.1	98.780	410	5	0	1	410	1	410	0.0	825
Pocillopora_acuta_HIv2___RNAseq.g23263.t1	XP_027049718.1	36.774	155	96	1	73	225	129	283	5.86e-28	111
Pocillopora_acuta_HIv2___RNAseq.g8671.t1	XP_027053542.1	98.661	971	12	1	1	971	1	970	0.0	1973
Pocillopora_acuta_HIv2___RNAseq.g26063.t1	XP_027037541.1	98.966	387	4	0	1	387	1	387	0.0	781
Pocillopora_acuta_HIv2___TS.g17874.t2	XP_027052360.1	42.614	176	67	5	46	196	249	415	5.05e-31	119
Pocillopora_acuta_HIv2___RNAseq.g21007.t1	XP_027036274.1	99.645	564	2	0	1	564	1	564	0.0	1125
Pocillopora_acuta_HIv2___RNAseq.g26699.t1a	XP_027042908.1	98.925	186	2	0	1	186	1	186	6.39e-140	387
Pocillopora_acuta_HIv2___TS.g7562.t1	XP_027036511.1	30.055	366	226	13	206	557	6	355	7.58e-32	127
Pocillopora_acuta_HIv2___RNAseq.g28147.t1	XP_027047426.1	98.592	142	2	0	1	142	1	142	1.47e-104	294
Pocillopora_acuta_HIv2___RNAseq.1261_t	XP_027058296.1	98.980	392	4	0	4	395	67	458	0.0	805
Pocillopora_acuta_HIv2___RNAseq.g21686.t1	XP_027041956.1	99.248	266	2	0	1	266	1	266	0.0	551
Pocillopora_acuta_HIv2___RNAseq.g3030.t1	XP_027046142.1	53.034	1829	767	25	62	1849	4	1781	0.0	1867
Pocillopora_acuta_HIv2___TS.g14227.t1	XP_027059295.1	99.251	267	2	0	41	307	1	267	0.0	538
Pocillopora_acuta_HIv2___RNAseq.g7675.t1	XP_027053280.1	100.000	204	0	0	1	204	1	204	1.77e-152	420
Pocillopora_acuta_HIv2___RNAseq.g5840.t1	XP_027046911.1	44.118	68	37	1	23	90	165	231	3.14e-13	65.9
Pocillopora_acuta_HIv2___RNAseq.g21497.t1	XP_027060005.1	98.488	529	8	0	1	529	1	529	0.0	1075
Pocillopora_acuta_HIv2___RNAseq.g29052.t1	XP_027042949.1	39.035	228	132	2	5	226	169	395	9.53e-45	160
Pocillopora_acuta_HIv2___RNAseq.g11999.t1	XP_027056003.1	93.750	112	7	0	257	368	2	113	4.14e-68	218
Pocillopora_acuta_HIv2___RNAseq.g29583.t1	XP_027056086.1	74.054	185	42	3	1	179	1	185	1.49e-89	267
Pocillopora_acuta_HIv2___RNAseq.g15303.t1	XP_027042036.1	88.519	1533	137	8	1464	2990	12	1511	0.0	2736
Pocillopora_acuta_HIv2___RNAseq.g22205.t1	XP_027053120.1	99.262	948	7	0	1	948	1	948	0.0	1966
Pocillopora_acuta_HIv2___RNAseq.g18413.t1	XP_027051566.1	99.275	414	3	0	1	414	27	440	0.0	858
Pocillopora_acuta_HIv2___RNAseq.g25113.t1	XP_027051659.1	85.294	340	49	1	1	340	1	339	0.0	569
Pocillopora_acuta_HIv2___RNAseq.g30935.t1	XP_027035925.1	97.997	1348	27	0	1	1348	1	1348	0.0	2711
Pocillopora_acuta_HIv2___RNAseq.g16151.t1	XP_027053850.1	84.188	468	53	5	503	965	304	755	0.0	780
Pocillopora_acuta_HIv2___RNAseq.g4131.t1	XP_027036195.1	94.595	259	14	0	93	351	1	259	0.0	509
Pocillopora_acuta_HIv2___RNAseq.g8528.t1	XP_027060454.1	97.059	306	9	0	42	347	46	351	0.0	600
Pocillopora_acuta_HIv2___TS.g5334.t1	XP_027051471.1	98.990	297	3	0	1	297	3	299	0.0	620
Pocillopora_acuta_HIv2___RNAseq.g13878.t1	XP_027041104.1	93.451	1695	58	2	1	1645	1	1692	0.0	3185
Pocillopora_acuta_HIv2___RNAseq.g2810.t1	XP_027040146.1	90.419	501	19	1	1	501	205	676	0.0	920
Pocillopora_acuta_HIv2___RNAseq.g13609.t1	XP_027038878.1	97.699	478	11	0	1	478	1	478	0.0	967
Pocillopora_acuta_HIv2___TS.g428.t1b	XP_027056248.1	96.835	158	5	0	1	158	29	186	1.11e-111	328
Pocillopora_acuta_HIv2___TS.g18344.t1	XP_027036511.1	34.270	178	108	1	22	190	87	264	1.11e-24	102
Pocillopora_acuta_HIv2___RNAseq.g20676.t1	XP_027046473.1	96.923	130	4	0	1	130	1	130	2.61e-90	257
Pocillopora_acuta_HIv2___TS.g9068.t1	XP_027054481.1	47.059	119	51	2	58	173	1	110	5.65e-23	94.0
Pocillopora_acuta_HIv2___RNAseq.g4133.t1	XP_027036511.1	26.100	341	245	5	183	521	3	338	2.68e-31	124
Pocillopora_acuta_HIv2___RNAseq.g6866.t1b	XP_027051998.1	76.978	973	222	2	68	1039	119	1090	0.0	1530
Pocillopora_acuta_HIv2___RNAseq.g27786.t1	XP_027040469.1	99.052	633	6	0	1	633	26	658	0.0	1307
Pocillopora_acuta_HIv2___RNAseq.g3754.t1	XP_027054854.1	99.134	693	6	0	1	693	1	693	0.0	1430
Pocillopora_acuta_HIv2___RNAseq.g31168.t1	XP_027035865.1	86.765	68	9	0	31	98	48	115	1.02e-39	134
Pocillopora_acuta_HIv2___RNAseq.g27811.t1	XP_027041027.1	53.271	107	47	1	19	125	107	210	3.95e-30	114
Pocillopora_acuta_HIv2___RNAseq.g28451.t1	XP_027039788.1	96.844	697	20	1	1	697	1	695	0.0	1280
Pocillopora_acuta_HIv2___RNAseq.g23874.t1	XP_027058033.1	98.837	258	3	0	1	258	1	258	0.0	535
Pocillopora_acuta_HIv2___RNAseq.5473_t	XP_027038889.1	96.218	238	9	0	1	238	1	238	8.50e-176	482
Pocillopora_acuta_HIv2___RNAseq.g1119.t1	XP_027057771.1	96.643	566	11	1	1	558	4168	4733	0.0	1087
Pocillopora_acuta_HIv2___RNAseq.g9971.t1	XP_027046674.1	20.858	513	350	15	67	536	32	531	1.46e-09	61.2
Pocillopora_acuta_HIv2___RNAseq.g2352.t1	XP_027046936.1	38.321	274	157	6	49	313	239	509	1.40e-50	176
Pocillopora_acuta_HIv2___TS.g13052.t1	XP_027050178.1	26.601	203	142	3	141	342	121	317	4.00e-09	57.4
Pocillopora_acuta_HIv2___RNAseq.g30662.t1	XP_027058336.1	95.611	319	14	0	1	319	1	319	0.0	617
Pocillopora_acuta_HIv2___RNAseq.g28556.t1	XP_027052514.1	38.000	100	62	0	3	102	128	227	3.57e-16	70.5
Pocillopora_acuta_HIv2___RNAseq.g14903.t1	XP_027044702.1	99.254	134	1	0	1	134	1	134	1.40e-95	271
Pocillopora_acuta_HIv2___RNAseq.g20213.t1	XP_027043352.1	95.763	118	5	0	1	118	571	688	1.71e-62	205
Pocillopora_acuta_HIv2___RNAseq.g23944.t1	XP_027040761.1	98.448	451	7	0	118	568	8	458	0.0	911
Pocillopora_acuta_HIv2___RNAseq.g17052.t1	XP_027059932.1	98.122	213	4	0	1	213	1	213	3.15e-160	441
Pocillopora_acuta_HIv2___RNAseq.g1703.t1	XP_027042237.1	96.552	203	7	0	1	203	23	225	2.33e-143	403
Pocillopora_acuta_HIv2___RNAseq.g8516.t1	XP_027035865.1	89.552	67	7	0	23	89	49	115	1.35e-39	134
Pocillopora_acuta_HIv2___RNAseq.g302.t1	XP_027044383.1	98.750	80	1	0	84	163	65	144	5.20e-51	159
Pocillopora_acuta_HIv2___RNAseq.g26878.t1	XP_027050338.1	98.611	144	2	0	40	183	110	253	5.25e-104	298
Pocillopora_acuta_HIv2___RNAseq.g24694.t1	XP_027060397.1	89.796	588	60	0	121	708	706	1293	0.0	1117
Pocillopora_acuta_HIv2___RNAseq.g23876.t1	XP_027058031.1	65.625	96	24	1	1	96	1211	1297	1.04e-35	127
Pocillopora_acuta_HIv2___RNAseq.g20562.t1	XP_027042482.1	70.588	170	7	3	13	147	94	255	2.17e-66	218
Pocillopora_acuta_HIv2___TS.g5015.t1	XP_027049977.1	46.296	108	57	1	2	108	147	254	2.84e-28	108
Pocillopora_acuta_HIv2___RNAseq.g21953.t1	XP_027039126.1	99.834	1202	2	0	89	1290	1	1202	0.0	2446
Pocillopora_acuta_HIv2___RNAseq.g31055.t1	XP_027043078.1	97.576	165	4	0	1	165	1	165	2.29e-117	328
